frame_id,frame_num,gaze_position_x_med,gaze_position_y_med,action_int
RZ_4303947_12858,12858,86.15506329113924,-104.8792270531401,5
RZ_4303947_12859,12859,84.97362869198312,-104.40955448201825,5
RZ_4303947_12860,12860,84.75210970464136,-104.41760601180891,5
RZ_4303947_12861,12861,83.71571729957806,-104.0606548577563,5
RZ_4303947_12862,12862,80.01054852320675,-103.2259796027912,5
RZ_4303947_12863,12863,80.22151898734177,-103.68223295759528,5
RZ_4303947_12864,12864,80.25052742616035,-104.13311862587226,9
RZ_4303947_12865,12865,80.14767932489451,-104.15995705850776,9
RZ_4303947_12866,12866,80.13976793248945,-104.13311862587226,9
RZ_4303947_12867,12867,79.96308016877639,-104.22436929683306,9
RZ_4303947_12868,12868,77.70569620253164,-103.41921631776704,4
RZ_4303947_12869,12869,77.65822784810128,-103.44337090713901,4
RZ_4303947_12870,12870,77.85337552742617,-103.5077831454643,4
RZ_4303947_12871,12871,77.9061181434599,-103.68760064412238,4
RZ_4303947_12872,12872,77.9957805907173,-103.36285560923241,4
RZ_4303947_12873,12873,77.9746835443038,-103.31186258722492,4
RZ_4303947_12874,12874,77.9061181434599,-103.11325818572196,4
RZ_4303947_12875,12875,77.86919831223628,-102.93344068706388,4
RZ_4303947_12876,12876,77.83755274261603,-103.06763285024154,4
RZ_4303947_12877,12877,77.81645569620252,-102.97101449275362,4
RZ_4303947_12878,12878,77.77426160337552,-103.09715512614063,4
RZ_4303947_12879,12879,77.72151898734178,-103.30112721417068,4
RZ_4303947_12880,12880,77.75052742616035,-103.40848094471284,4
RZ_4303947_12881,12881,77.76898734177215,-103.36553945249597,4
RZ_4303947_12882,12882,79.3512658227848,-103.19377348362856,3
RZ_4303947_12883,12883,83.63396624472574,-97.95222758990874,3
RZ_4303947_12884,12884,83.18565400843882,-98.12130971551262,3
RZ_4303947_12885,12885,83.06962025316456,-98.36285560923244,3
RZ_4303947_12886,12886,82.99050632911393,-98.33601717659688,3
RZ_4303947_12887,12887,83.02215189873418,-98.08910359634997,3
RZ_4303947_12888,12888,83.14873417721519,-97.10144927536231,3
RZ_4303947_12889,12889,81.38976793248946,-179.20021470746116,3
RZ_4303947_12890,12890,92.70569620253164,-202.4852388620505,3
RZ_4303947_12891,12891,85.98101265822785,-140.57971014492753,3
RZ_4303947_12892,12892,87.41033755274262,-86.98604401502952,3
RZ_4303947_12893,12893,86.5110759493671,-90.44283413848632,3
RZ_4303947_12894,12894,86.23681434599156,-91.75523349436395,3
RZ_4303947_12895,12895,86.07331223628692,-92.55501878690283,3
RZ_4303947_12896,12896,86.03902953586498,-92.70799785292539,3
RZ_4303947_12897,12897,86.04694092827003,-92.95759527643584,3
RZ_4303947_12898,12898,86.07594936708861,-92.8448738593666,3
RZ_4303947_12899,12899,86.13396624472574,-92.79656468062264,3
RZ_4303947_12900,12900,86.14715189873417,-92.63821792807299,3
RZ_4303947_12901,12901,86.25791139240508,-92.34299516908214,3
RZ_4303947_12902,12902,86.35548523206752,-92.45840042941492,3
RZ_4303947_12903,12903,86.3607594936709,-92.61943102522814,3
RZ_4303947_12904,12904,86.4240506329114,-92.39398819108963,3
RZ_4303947_12905,12905,90.05274261603377,-93.53193773483628,3
RZ_4303947_12906,12906,90.8597046413502,-95.01878690284488,3
RZ_4303947_12907,12907,90.72257383966245,-94.9543746645196,3
RZ_4303947_12908,12908,90.83860759493672,-95.09661835748793,3
RZ_4303947_12909,12909,90.75949367088609,-94.86849168008588,3
RZ_4303947_12910,12910,90.64082278481014,-95.00805152979066,3
RZ_4303947_12911,12911,90.55379746835445,-94.82018250134192,3
RZ_4303947_12912,12912,90.59335443037975,-94.6430488459474,3
RZ_4303947_12913,12913,90.57489451476796,-94.31830381105743,6
RZ_4303947_12914,12914,90.41666666666669,-94.1760601180891,2
RZ_4303947_12915,12915,90.3639240506329,-94.02844873859365,2
RZ_4303947_12916,12916,90.34282700421944,-93.89694041867956,2
RZ_4303947_12917,12917,90.3243670886076,-94.06333870101986,2
RZ_4303947_12918,12918,90.32172995780591,-93.87010198604402,2
RZ_4303947_12919,12919,90.25316455696203,-93.88083735909824,2
RZ_4303947_12920,12920,89.82594936708861,-89.71551261406334,2
RZ_4303947_12921,12921,89.7204641350211,-89.38539989264628,2
RZ_4303947_12922,12922,89.70991561181434,-89.29146537842189,2
RZ_4303947_12923,12923,89.7204641350211,-89.1304347826087,2
RZ_4303947_12924,12924,89.66244725738397,-89.38539989264628,2
RZ_4303947_12925,12925,89.67299578059071,-89.70209339774557,2
RZ_4303947_12926,12926,89.6097046413502,-90.01610305958131,2
RZ_4303947_12927,12927,89.42510548523208,-90.20397208803008,2
RZ_4303947_12928,12928,81.71413502109705,-89.296833064949,2
RZ_4303947_12929,12929,81.76160337552741,-89.73698336017178,2
RZ_4303947_12930,12930,81.89082278481013,-89.79871175523348,2
RZ_4303947_12931,12931,82.09915611814347,-89.71282877079977,2
RZ_4303947_12932,12932,82.2626582278481,-89.47933440687063,2
RZ_4303947_12933,12933,82.24947257383965,-89.50617283950618,2
RZ_4303947_12934,12934,55.435126582278485,-88.54535695115405,2
RZ_4303947_12935,12935,29.03481012658228,-86.63446054750403,2
RZ_4303947_12936,12936,29.994725738396625,-86.4117015566291,2
RZ_4303947_12937,12937,30.849156118143462,-86.44659151905529,2
RZ_4303947_12938,12938,31.09704641350211,-86.28556092324209,2
RZ_4303947_12939,12939,31.176160337552744,-86.20504562533547,2
RZ_4303947_12940,12940,31.30010548523207,-85.92860976918948,2
RZ_4303947_12941,12941,31.30274261603376,-85.98497047772409,2
RZ_4303947_12942,12942,39.15611814345992,-88.53193773483628,6
RZ_4303947_12943,12943,85.3032700421941,-84.42297369833602,6
RZ_4303947_12944,12944,97.84282700421943,-84.07407407407408,3
RZ_4303947_12945,12945,94.88660337552741,-84.56521739130434,3
RZ_4303947_12946,12946,94.85232067510547,-84.47665056360708,3
RZ_4303947_12947,12947,94.85759493670888,-84.66451959205583,3
RZ_4303947_12948,12948,94.89451476793249,-84.83628556092324,3
RZ_4303947_12949,12949,94.81012658227849,-85.07783145464305,3
RZ_4303947_12950,12950,90.8597046413502,-89.55984970477724,3
RZ_4303947_12951,12951,84.40400843881856,-101.57809983896941,3
RZ_4303947_12952,12952,84.78902953586498,-100.81588835212024,3
RZ_4303947_12953,12953,84.85232067510549,-100.59044551798176,3
RZ_4303947_12954,12954,84.88396624472574,-100.49919484702092,3
RZ_4303947_12955,12955,84.957805907173,-100.54213633923779,3
RZ_4303947_12956,12956,85.15559071729957,-100.4669887278583,3
RZ_4303947_12957,12957,85.25580168776371,-100.57971014492752,3
RZ_4303947_12958,12958,85.43776371308017,-100.45625335480408,3
RZ_4303947_12959,12959,85.68037974683544,-100.13419216317766,3
RZ_4303947_12960,12960,85.96518987341773,-100.14492753623188,3
RZ_4303947_12961,12961,89.1613924050633,-101.4868491680086,3
RZ_4303947_12962,12962,89.45675105485233,-101.78743961352656,3
RZ_4303947_12963,12963,89.39345991561183,-101.39023081052065,3
RZ_4303947_12964,12964,89.42246835443039,-101.39023081052065,3
RZ_4303947_12965,12965,89.52531645569621,-101.13258185721955,3
RZ_4303947_12966,12966,89.60706751054852,-100.7783145464305,3
RZ_4303947_12967,12967,89.00843881856542,-100.00536768652711,3
RZ_4303947_12968,12968,52.10179324894514,-90.59849704777241,3
RZ_4303947_12969,12969,27.35759493670886,-89.72088030059045,3
RZ_4303947_12970,12970,28.127637130801688,-90.90177133655396,3
RZ_4303947_12971,12971,28.61814345991561,-90.8588298443371,3
RZ_4303947_12972,12972,28.72362869198312,-90.90982286634461,3
RZ_4303947_12973,12973,28.702531645569625,-91.08427267847557,3
RZ_4303947_12974,12974,28.66824894514768,-91.12721417069244,3
RZ_4303947_12975,12975,28.768459915611814,-90.87493290391842,3
RZ_4303947_12976,12976,28.673523206751057,-90.65485775630704,3
RZ_4303947_12977,12977,28.871308016877634,-90.5421363392378,3
RZ_4303947_12978,12978,28.895042194092824,-90.64949006977992,3
RZ_4303947_12979,12979,28.97151898734177,-90.69779924852388,3
RZ_4303947_12980,12980,29.084915611814353,-90.69243156199677,3
RZ_4303947_12981,12981,42.286392405063296,-78.4219001610306,3
RZ_4303947_12982,12982,46.627109704641356,-67.14975845410628,3
RZ_4303947_12983,12983,45.84915611814347,-68.35748792270532,3
RZ_4303947_12984,12984,45.767405063291136,-68.51851851851852,3
RZ_4303947_12985,12985,81.41086497890296,-87.3268921095008,3
RZ_4303947_12986,12986,89.33544303797468,-106.00912506709608,3
RZ_4303947_12987,12987,88.39135021097046,-103.01932367149757,3
RZ_4303947_12988,12988,88.00105485232068,-102.06119162640901,8
RZ_4303947_12989,12989,87.96413502109705,-101.61030595813205,5
RZ_4303947_12990,12990,87.91930379746836,-101.4868491680086,5
RZ_4303947_12991,12991,87.95886075949366,-101.22651637144389,5
RZ_4303947_12992,12992,87.97995780590718,-100.84809447128288,5
RZ_4303947_12993,12993,88.06698312236287,-100.55555555555556,5
RZ_4303947_12994,12994,67.92721518987342,-97.1551261406334,5
RZ_4303947_12995,12995,30.859704641350213,-90.3113258185722,5
RZ_4303947_12996,12996,30.22679324894515,-94.8094471282877,5
RZ_4303947_12997,12997,30.56434599156118,-94.27267847557702,5
RZ_4303947_12998,12998,30.6460970464135,-94.2404723564144,5
RZ_4303947_12999,12999,30.82278481012658,-94.22168545356952,5
RZ_4303947_13000,13000,30.654008438818565,-94.60010735373055,5
RZ_4303947_13001,13001,30.490506329113927,-94.75040257648952,5
RZ_4303947_13002,13002,30.595991561181435,-94.81481481481481,5
RZ_4303947_13003,13003,30.693565400843884,-94.84165324745035,5
RZ_4303947_13004,13004,30.746308016877638,-94.93558776167471,5
RZ_4303947_13005,13005,30.81751054852321,-94.86312399355876,5
RZ_4303947_13006,13006,30.883438818565402,-94.80139559849705,5
RZ_4303947_13007,13007,30.96518987341772,-94.74503488996243,8
RZ_4303947_13008,13008,30.901898734177216,-94.63768115942031,3
RZ_4303947_13009,13009,31.0785864978903,-94.81481481481482,3
RZ_4303947_13010,13010,36.70886075949367,-95.52871712292004,3
RZ_4303947_13011,13011,36.334388185654014,-95.21202361782072,3
RZ_4303947_13012,13012,36.23417721518987,-95.02683843263554,3
RZ_4303947_13013,13013,36.28164556962025,-94.79334406870639,3
RZ_4303947_13014,13014,41.732594936708864,-54.34245840042941,3
RZ_4303947_13015,13015,43.20147679324894,-48.00053676865271,3
RZ_4303947_13016,13016,43.06434599156119,-49.9597423510467,3
RZ_4303947_13017,13017,43.05379746835443,-50.38647342995169,3
RZ_4303947_13018,13018,43.02215189873417,-50.33279656468063,3
RZ_4303947_13019,13019,43.03797468354431,-50.36500268384327,3
RZ_4303947_13020,13020,43.02215189873417,-50.4669887278583,3
RZ_4303947_13021,13021,43.04324894514768,-50.10735373054214,3
RZ_4303947_13022,13022,40.63818565400844,-63.137412775093935,3
RZ_4303947_13023,13023,36.64029535864979,-97.71873322597959,3
RZ_4303947_13024,13024,36.95147679324895,-98.2608695652174,3
RZ_4303947_13025,13025,37.10443037974684,-97.13902308105207,3
RZ_4303947_13026,13026,37.17827004219409,-96.80622651637145,3
RZ_4303947_13027,13027,37.25210970464135,-96.79817498658079,3
RZ_4303947_13028,13028,37.302215189873415,-96.98336017176597,3
RZ_4303947_13029,13029,37.291666666666664,-97.28395061728395,3
RZ_4303947_13030,13030,37.42088607594936,-97.56843800322062,6
RZ_4303947_13031,13031,37.33649789029536,-97.58454106280192,2
RZ_4303947_13032,13032,37.39715189873418,-97.61943102522812,2
RZ_4303947_13033,13033,37.63713080168777,-97.23564143854,2
RZ_4303947_13035,13035,10.701476793248943,-150.4562533548041,2
RZ_4303947_13036,13036,38.604957805907176,-95.37842190016102,2
RZ_4303947_13037,13037,39.491033755274266,-84.12506709608158,2
RZ_4303947_13038,13038,39.32753164556962,-84.73698336017176,2
RZ_4303947_13039,13039,39.41983122362869,-84.92485238862051,2
RZ_4303947_13040,13040,39.404008438818565,-85.15834675254966,2
RZ_4303947_13041,13041,39.32753164556962,-85.19323671497584,2
RZ_4303947_13042,13042,39.37763713080169,-85.2012882447665,2
RZ_4303947_13043,13043,39.324894514767934,-85.56092324208267,2
RZ_4303947_13044,13044,39.33016877637131,-85.55555555555556,2
RZ_4303947_13045,13045,49.68881856540084,-54.28073000536769,2
RZ_4303947_13046,13046,49.17194092827005,-51.191626409017715,2
RZ_4303947_13047,13047,48.99789029535866,-52.431561996779394,2
RZ_4303947_13048,13048,49.119198312236286,-52.718733225979605,2
RZ_4303947_13049,13049,49.28270042194093,-52.53354804079442,2
RZ_4303947_13050,13050,49.27215189873418,-52.34567901234568,2
RZ_4303947_13051,13051,49.34071729957806,-52.190016103059584,2
RZ_4303947_13052,13052,49.38291139240506,-51.95920558239399,2
RZ_4303947_13053,13053,45.88080168776371,-50.63875469672571,2
RZ_4303947_13054,13054,43.222573839662445,-48.36285560923242,2
RZ_4303947_13055,13055,43.7289029535865,-48.561460010735374,2
RZ_4303947_13056,13056,43.93459915611815,-48.65002683843264,2
RZ_4303947_13057,13057,43.96097046413502,-48.792270531400966,2
RZ_4303947_13058,13058,43.93987341772152,-48.68760064412239,2
RZ_4303947_13059,13059,43.96097046413502,-48.6580783682233,2
RZ_4303947_13060,13060,32.76371308016878,-61.741814278046164,2
RZ_4303947_13061,13061,32.26265822784811,-69.10896403650027,2
RZ_4303947_13062,13062,32.64767932489452,-67.78582930756845,2
RZ_4303947_13063,13063,32.666139240506325,-67.6328502415459,2
RZ_4303947_13064,13064,32.70305907172996,-67.50939345142244,2
RZ_4303947_13065,13065,32.66877637130802,-67.49329039184111,2
RZ_4303947_13066,13066,28.32805907172996,-92.85560923242082,2
RZ_4303947_13067,13067,28.72626582278481,-92.88244766505636,2
RZ_4303947_13068,13068,28.9003164556962,-91.71497584541062,2
RZ_4303947_13069,13069,29.045358649789023,-91.1862587224906,2
RZ_4303947_13070,13070,29.02426160337553,-91.0359634997316,2
RZ_4303947_13071,13071,29.12974683544304,-90.84272678475577,2
RZ_4303947_13072,13072,34.311708860759495,-88.07568438003221,2
RZ_4303947_13073,13073,40.904535864978904,-70.74610842726786,2
RZ_4303947_13074,13074,40.28481012658228,-71.20236178207193,2
RZ_4303947_13075,13075,40.29272151898735,-71.26677402039722,2
RZ_4303947_13076,13076,40.437763713080166,-70.89103596349973,2
RZ_4303947_13077,13077,39.91561181434599,-65.84541062801932,2
RZ_4303947_13078,13078,40.25052742616034,-52.764358561460014,2
RZ_4303947_13079,13079,40.369198312236286,-53.43263553408481,2
RZ_4303947_13080,13080,40.36392405063292,-53.58561460010736,2
RZ_4303947_13081,13081,54.33016877637131,-61.90016103059581,2
RZ_4303947_13082,13082,69.45675105485232,-104.83091787439612,2
RZ_4303947_13083,13083,67.8454641350211,-102.03166935050993,2
RZ_4303947_13084,13084,67.65295358649789,-100.66022544283416,2
RZ_4303947_13085,13085,67.62658227848101,-100.37573805689748,2
RZ_4303947_13086,13086,67.62130801687763,-100.57971014492752,2
RZ_4303947_13087,13087,67.59757383966246,-100.42136339237788,2
RZ_4303947_13088,13088,67.542194092827,-100.09125067096082,2
RZ_4303947_13089,13089,50.89926160337552,-65.86956521739131,2
RZ_4303947_13090,13090,45.04219409282701,-53.04884594739667,2
RZ_4303947_13091,13091,45.574894514767934,-54.69672571121847,2
RZ_4303947_13092,13092,45.65928270042194,-55.045625335480416,2
RZ_4303947_13093,13093,45.61708860759494,-55.1207729468599,2
RZ_4303947_13094,13094,45.60126582278481,-55.06709608158883,2
RZ_4303947_13095,13095,45.54852320675106,-54.85238862050457,2
RZ_4303947_13096,13096,45.42194092827005,-54.71282877079979,2
RZ_4303947_13097,13097,45.36919831223629,-54.34782608695652,2
RZ_4303947_13098,13098,45.35337552742616,-54.18679549114332,2
RZ_4303947_13099,13099,45.39556962025316,-54.0901771336554,2
RZ_4303947_13100,13100,41.972573839662445,-49.98926462694578,2
RZ_4303947_13101,13101,41.685126582278485,-46.23456790123457,2
RZ_4303947_13102,13102,41.71940928270042,-46.64519592055824,2
RZ_4303947_13103,13103,41.77742616033756,-46.87600644122383,2
RZ_4303947_13104,13104,41.687763713080166,-46.98336017176597,2
RZ_4303947_13105,13105,41.70358649789029,-47.12828770799785,2
RZ_4303947_13106,13106,41.64820675105485,-47.08266237251745,2
RZ_4303947_13107,13107,41.619198312236286,-47.0101986044015,2
RZ_4303947_13108,13108,41.66930379746836,-47.047772410091255,2
RZ_4303947_13109,13109,52.59229957805908,-50.359634997316164,2
RZ_4303947_13110,13110,56.48997890295359,-53.89157273215245,2
RZ_4303947_13111,13111,55.85970464135021,-53.5426731078905,2
RZ_4303947_13112,13112,55.775316455696206,-53.94524959742351,2
RZ_4303947_13113,13113,55.833333333333336,-54.05260332796565,2
RZ_4303947_13114,13114,55.8834388185654,-54.22436929683307,2
RZ_4303947_13115,13115,55.93354430379747,-54.35856146001074,2
RZ_4303947_13116,13116,62.911392405063296,-90.6682769726248,2
RZ_4303947_13117,13117,61.698312236286924,-93.73322597960279,2
RZ_4303947_13118,13118,61.5532700421941,-91.95383789586688,2
RZ_4303947_13119,13119,61.50316455696203,-91.23456790123456,2
RZ_4303947_13120,13120,60.300632911392405,-88.6070853462158,2
RZ_4303947_13121,13121,40.24261603375528,-50.63070316693505,2
RZ_4303947_13122,13122,40.53797468354431,-48.57756307031669,2
RZ_4303947_13123,13123,40.82542194092827,-49.471282877079986,2
RZ_4303947_13124,13124,40.959915611814345,-49.6430488459474,2
RZ_4303947_13125,13125,41.09704641350211,-49.53569511540526,6
RZ_4303947_13126,13126,41.07594936708861,-49.51690821256039,3
RZ_4303947_13127,13127,41.07594936708861,-49.54374664519592,3
RZ_4303947_13128,13128,41.12341772151899,-49.54374664519592,3
RZ_4303947_13129,13129,44.13502109704642,-50.24959742351047,3
RZ_4303947_13130,13130,44.11392405063292,-50.410628019323674,3
RZ_4303947_13131,13131,43.9662447257384,-50.10735373054214,3
RZ_4303947_13132,13132,43.82647679324894,-49.89801395598497,3
RZ_4303947_13133,13133,44.493670886075954,-49.962426194310254,3
RZ_4303947_13134,13134,42.29430379746836,-110.11003757380568,3
RZ_4303947_13135,13135,39.93934599156118,-107.79656468062265,3
RZ_4303947_13136,13136,43.31487341772152,-50.48845947396672,3
RZ_4303947_13137,13137,43.264767932489455,-47.21953837895867,3
RZ_4303947_13138,13138,43.09599156118144,-47.96027911969941,3
RZ_4303947_13139,13139,43.019514767932485,-48.01395598497048,3
RZ_4303947_13140,13140,42.91666666666667,-48.16961889425657,3
RZ_4303947_13141,13141,42.9535864978903,-47.75630703166935,3
RZ_4303947_13142,13142,42.937763713080166,-47.592592592592595,3
RZ_4303947_13143,13143,43.02215189873417,-47.48792270531401,3
RZ_4303947_13144,13144,43.07489451476793,-47.546967257112186,3
RZ_4303947_13145,13145,43.11181434599156,-47.50402576489533,3
RZ_4303947_13146,13146,43.1487341772152,-47.5577026301664,3
RZ_4303947_13147,13147,43.09071729957805,-47.42887815351583,3
RZ_4303947_13148,13148,43.11708860759494,-47.19806763285025,3
RZ_4303947_13149,13149,43.24367088607595,-47.10144927536232,3
RZ_4303947_13150,13150,43.299050632911396,-46.89210950080515,2
RZ_4303947_13151,13151,43.275316455696206,-46.68276972624799,2
RZ_4303947_13152,13152,46.87236286919831,-46.58078368223296,2
RZ_4303947_13153,13153,51.23945147679325,-46.489533011272144,2
RZ_4303947_13154,13154,50.67246835443038,-46.51100375738057,2
RZ_4303947_13155,13155,50.474683544303794,-46.6183574879227,2
RZ_4303947_13156,13156,50.31645569620254,-46.5727321524423,2
RZ_4303947_13157,13157,50.24261603375527,-46.56468062265164,2
RZ_4303947_13158,13158,58.459915611814345,-52.19269994632313,2
RZ_4303947_13159,13159,58.27267932489452,-54.58937198067633,2
RZ_4303947_13160,13160,58.11181434599156,-53.993558776167475,2
RZ_4303947_13161,13161,58.03533755274262,-53.615136876006446,2
RZ_4303947_13162,13162,58.014240506329116,-53.33870101986045,2
RZ_4303947_13163,13163,58.01160337552743,-53.18303811057434,2
RZ_4303947_13164,13164,58.0168776371308,-53.11325818572195,2
RZ_4303947_13165,13165,57.90084388185654,-53.242082662372525,2
RZ_4303947_13166,13166,57.85337552742616,-53.3011272141707,2
RZ_4303947_13167,13167,57.824367088607595,-53.247450348899626,2
RZ_4303947_13168,13168,57.80063291139241,-53.268921095008054,6
RZ_4303947_13169,13169,63.422995780590725,-58.35480407944176,6
RZ_4303947_13170,13170,72.05959915611814,-78.73054213633924,6
RZ_4303947_13171,13171,71.36603375527427,-77.88513150831992,3
RZ_4303947_13172,13172,71.24472573839662,-77.50939345142244,3
RZ_4303947_13173,13173,71.20253164556962,-77.57380568974773,3
RZ_4303947_13174,13174,71.12869198312238,-77.86366076221148,3
RZ_4303947_13175,13175,71.12341772151899,-77.81535158346753,3
RZ_4303947_13176,13176,67.31540084388186,-60.53140096618358,3
RZ_4303947_13177,13177,64.29588607594937,-45.692431561996784,3
RZ_4303947_13178,13178,64.28270042194093,-47.22758990874933,3
RZ_4303947_13179,13179,64.30907172995781,-47.64358561460011,3
RZ_4303947_13180,13180,64.34599156118144,-47.58454106280193,3
RZ_4303947_13181,13181,64.45411392405063,-47.673107890499196,3
RZ_4303947_13182,13182,62.22573839662448,-50.72463768115942,3
RZ_4303947_13183,13183,48.755274261603375,-89.82286634460547,3
RZ_4303947_13184,13184,49.63871308016878,-86.4117015566291,3
RZ_4303947_13185,13185,49.99472573839663,-85.37037037037038,3
RZ_4303947_13186,13186,50.13185654008439,-84.46054750402577,3
RZ_4303947_13187,13187,50.27689873417722,-84.49543746645196,3
RZ_4303947_13188,13188,50.36392405063291,-84.1653247450349,3
RZ_4303947_13189,13189,50.44303797468355,-83.32796564680622,3
RZ_4303947_13190,13190,50.48523206751055,-82.5281803542673,3
RZ_4303947_13191,13191,50.55907172995781,-82.05314009661836,3
RZ_4303947_13192,13192,52.86392405063291,-76.18357487922705,3
RZ_4303947_13193,13193,53.41244725738397,-71.65056360708535,3
RZ_4303947_13194,13194,53.42827004219409,-71.99677938808374,3
RZ_4303947_13195,13195,53.47573839662447,-71.49221685453568,3
RZ_4303947_13196,13196,56.59018987341773,-71.50563607085346,3
RZ_4303947_13197,13197,70.11867088607596,-114.36661298980138,3
RZ_4303947_13198,13198,75.55379746835443,-97.49060654857756,3
RZ_4303947_13199,13199,72.42352320675106,-55.29253891572733,3
RZ_4303947_13200,13200,70.69883966244726,-58.24476650563608,3
RZ_4303947_13201,13201,70.72257383966246,-59.49006977992485,3
RZ_4303947_13202,13202,70.72257383966246,-59.7638217928073,3
RZ_4303947_13203,13203,70.68565400843882,-59.715512614063336,3
RZ_4303947_13204,13204,70.67510548523207,-59.447128287708,3
RZ_4303947_13205,13205,70.68037974683544,-59.10896403650027,3
RZ_4303947_13206,13206,70.64345991561181,-58.76006441223832,3
RZ_4303947_13207,13207,70.65928270042194,-58.4272678475577,3
RZ_4303947_13208,13208,70.67246835443038,-58.48094471282877,3
RZ_4303947_13209,13209,70.61181434599156,-58.76006441223832,3
RZ_4303947_13210,13210,70.70411392405063,-57.32152442297371,3
RZ_4303947_13211,13211,76.4214135021097,-87.2866344605475,3
RZ_4303947_13212,13212,78.67352320675107,-65.98765432098764,3
RZ_4303947_13213,13213,77.4551687763713,-59.876543209876544,3
RZ_4303947_13214,13214,77.1123417721519,-61.26409017713366,3
RZ_4303947_13215,13215,77.04113924050634,-61.68276972624799,3
RZ_4303947_13216,13216,77.0886075949367,-61.93505099302201,3
RZ_4303947_13217,13217,77.0464135021097,-62.0504562533548,3
RZ_4303947_13218,13218,73.12763713080167,-58.87278582930757,3
RZ_4303947_13219,13219,72.75316455696202,-45.201288244766516,3
RZ_4303947_13220,13220,72.69514767932489,-46.086956521739125,3
RZ_4303947_13221,13221,72.75316455696203,-46.40901771336554,3
RZ_4303947_13222,13222,72.7584388185654,-46.77938808373591,3
RZ_4303947_13223,13223,72.76898734177216,-46.88137412775094,3
RZ_4303947_13224,13224,72.7584388185654,-46.96725711218465,3
RZ_4303947_13225,13225,72.72679324894514,-46.79817498658079,3
RZ_4303947_13226,13226,59.52004219409282,-43.36017176596887,3
RZ_4303947_13227,13227,60.163502109704645,-42.89855072463768,3
RZ_4303947_13228,13228,60.712025316455694,-43.29575952764358,3
RZ_4303947_13229,13229,60.99947257383966,-43.18303811057434,3
RZ_4303947_13230,13230,61.31065400843882,-43.14814814814815,3
RZ_4303947_13231,13231,62.09388185654009,-66.94847020933977,3
RZ_4303947_13232,13232,61.86445147679325,-101.2614063338701,3
RZ_4303947_13233,13233,61.94092827004219,-97.25442834138487,3
RZ_4303947_13234,13234,62.154535864978904,-95.84004294149224,3
RZ_4303947_13235,13235,62.27848101265823,-95.29522275899089,3
RZ_4303947_13236,13236,62.35232067510549,-95.48577563070317,3
RZ_4303947_13237,13237,62.47362869198313,-95.52871712292004,3
RZ_4303947_13238,13238,73.33860759493672,-82.78582930756843,3
RZ_4303947_13239,13239,72.70042194092828,-79.44176060118089,3
RZ_4303947_13240,13240,72.39451476793249,-79.97852925389158,3
RZ_4303947_13241,13241,77.03850210970464,-71.92699946323134,3
RZ_4303947_13242,13242,75.93881856540085,-51.918947933440684,3
RZ_4303947_13243,13243,75.92299578059071,-53.76543209876543,3
RZ_4303947_13244,13244,75.92299578059071,-54.16800858829845,3
RZ_4303947_13245,13245,75.93090717299577,-54.13848631239936,3
RZ_4303947_13246,13246,75.91772151898735,-54.074074074074076,3
RZ_4303947_13247,13247,75.87552742616035,-53.89157273215245,3
RZ_4303947_13248,13248,75.9493670886076,-53.8647342995169,3
RZ_4303947_13249,13249,75.95464135021096,-53.65002683843264,3
RZ_4303947_13250,13250,75.99683544303798,-53.676865271068166,3
RZ_4303947_13251,13251,76.0785864978903,-53.65002683843264,3
RZ_4303947_13252,13252,76.12605485232066,-53.601717659688674,3
RZ_4303947_13253,13253,76.12869198312237,-53.711755233494365,3
RZ_4303947_13254,13254,75.87025316455696,-65.82393988191089,8
RZ_4303947_13256,13256,71.95147679324894,-78.70907139023082,8
RZ_4303947_13257,13257,70.97573839662448,-57.47987117552335,8
RZ_4303947_13258,13258,70.78586497890295,-59.08749329039184,5
RZ_4303947_13259,13259,70.65928270042194,-59.527643585614605,5
RZ_4303947_13260,13260,70.6698312236287,-59.61621041331186,5
RZ_4303947_13261,13261,70.65137130801688,-59.58132045088567,5
RZ_4303947_13262,13262,70.71729957805907,-59.45786366076221,5
RZ_4303947_13263,13263,70.70147679324896,-59.40955448201825,5
RZ_4303947_13264,13264,70.47732067510549,-63.969404186795494,5
RZ_4303947_13265,13265,68.74472573839662,-88.77079978529254,5
RZ_4303947_13266,13266,68.79746835443038,-87.54696725711219,5
RZ_4303947_13267,13267,68.71835443037975,-87.29468599033817,5
RZ_4303947_13268,13268,68.623417721519,-86.95652173913044,5
RZ_4303947_13269,13269,68.58649789029536,-86.45732689210949,5
RZ_4303947_13270,13270,68.54957805907173,-86.18894256575416,5
RZ_4303947_13271,13271,68.62078059071732,-85.92324208266237,5
RZ_4303947_13272,13272,68.72362869198314,-85.6682769726248,5
RZ_4303947_13273,13273,68.81856540084388,-84.91680085882984,5
RZ_4303947_13274,13274,68.91877637130803,-84.55984970477725,5
RZ_4303947_13275,13275,69.24841772151899,-84.20021470746109,5
RZ_4303947_13276,13276,71.83544303797468,-83.50509930220075,5
RZ_4303947_13277,13277,71.66666666666667,-83.12667740203972,5
RZ_4303947_13278,13278,71.64556962025317,-82.77777777777777,5
RZ_4303947_13279,13279,71.67457805907172,-82.31347289318305,5
RZ_4303947_13280,13280,72.90084388185655,-77.32689210950082,5
RZ_4303947_13281,13281,75.62763713080169,-53.126677402039725,5
RZ_4303947_13282,13282,75.44303797468355,-55.23349436392915,5
