frame_id,action,gaze_mean,gaze_start,gaze_end,gaze_variance0,gaze_component0,gaze_variance1,gaze_component1
RZ_5037271_6369,3,"[71.42117647058824, 127.30294117647057]","[80.17, 84.55]","[64.89, 156.43]",491.95586799170536,"[0.20584676730256712, -0.9785842367374832]",0.0741477730003739,"[-0.9785842367374832, -0.20584676730256712]"
RZ_5037271_6370,3,"[63.02620000000002, 160.72240000000002]","[64.51, 157.43]","[63.11, 160.32]",1.358990699786569,"[0.2758988488683416, -0.9611866755178851]",0.02087236143792078,"[0.9611866755178851, 0.2758988488683416]"
RZ_5037271_6371,3,"[63.445, 158.68519999999998]","[63.19, 160.12]","[63.69, 157.8]",0.4059335342937136,"[-0.18117689137856174, 0.9834505244446214]",0.0061052004001640615,"[-0.9834505244446214, -0.18117689137856174]"
RZ_5037271_6372,3,"[63.635799999999996, 157.3376]","[63.73, 157.8]","[63.65, 156.97]",0.04550723580250426,"[0.16485905822188604, 0.9863171350646773]",0.0036505192995363476,"[0.9863171350646773, -0.16485905822188604]"
RZ_5037271_6373,3,"[63.63102040816326, 156.29775510204078]","[63.69, 156.7]","[63.54, 156.07]",0.05075142501802236,"[0.08750193402847277, -0.996164349663888]",0.003909034165650674,"[-0.996164349663888, -0.08750193402847277]"
RZ_5037271_6374,3,"[63.60239999999999, 155.8274]","[63.52, 156.07]","[63.56, 155.43]",0.05877732098262828,"[-0.06410045615601767, -0.9979434510635313]",0.004505821874514953,"[-0.9979434510635313, 0.06410045615601767]"
RZ_5037271_6375,3,"[63.5406, 155.27120000000005]","[63.55, 155.47]","[63.54, 155.18]",0.0928887392546788,"[0.0021830128568342028, 0.9999976172245948]",0.006282893398381779,"[0.9999976172245948, -0.0021830128568342028]"
RZ_5037271_6376,3,"[61.45725490196076, 152.4788235294118]","[63.55, 155.12]","[57.31, 144.78]",14.266014945266756,"[-0.6298275923209091, -0.7767349637754483]",0.4652239566940201,"[0.7767349637754483, -0.6298275923209091]"
RZ_5037271_6377,3,"[57.3604, 139.60819999999995]","[57.14, 144.38]","[57.49, 138.78]",2.704325915390722,"[-0.0706084171989961, 0.9975041109793243]",0.01806449277254649,"[0.9975041109793243, 0.0706084171989961]"
RZ_5037271_6378,3,"[57.47183673469387, 139.55102040816328]","[57.54, 138.78]","[57.62, 139.95]",0.266651227640426,"[0.020012413827970935, -0.9997997315926714]",0.006040098890185717,"[0.9997997315926714, 0.020012413827970935]"
RZ_5037271_6379,3,"[57.50666666666666, 140.59921568627453]","[57.67, 139.97]","[57.36, 140.65]",0.05567572746367708,"[0.24687727888434946, -0.9690467528301506]",0.004610311752009102,"[-0.9690467528301506, -0.24687727888434946]"
RZ_5037271_6380,3,"[57.29240000000001, 140.82199999999997]","[57.36, 140.7]","[57.25, 140.45]",0.04552690809681184,"[0.42235167509345706, -0.9064320507052642]",0.006854969454208126,"[-0.9064320507052642, -0.42235167509345706]"
RZ_5037271_6381,3,"[57.09346938775511, 141.20081632653063]","[57.2, 140.43]","[57.0, 141.22]",0.08991689070725732,"[0.12147626341841349, -0.9925943367891535]",0.009947224939001525,"[0.9925943367891535, 0.12147626341841349]"
RZ_5037271_6382,3,"[57.361999999999995, 140.5508]","[57.02, 141.25]","[60.08, 133.85]",3.932937840311655,"[0.45310334317516154, -0.8914579969934039]",0.10704926172916761,"[0.8914579969934039, 0.45310334317516154]"
RZ_5037271_6383,3,"[62.609799999999986, 118.22040000000001]","[60.25, 132.95]","[63.11, 112.15]",46.55198177905704,"[-0.12481860856568679, 0.9921795779775582]",0.04673842502460607,"[-0.9921795779775582, -0.12481860856568679]"
RZ_5037271_6384,3,"[62.90387755102041, 112.83265306122446]","[63.15, 112.05]","[62.71, 113.58]",0.2617917902397064,"[0.26765616186782526, -0.9635144934115856]",0.0024356757466876436,"[-0.9635144934115856, -0.26765616186782526]"
RZ_5037271_6385,3,"[62.573399999999985, 114.07260000000001]","[62.69, 113.6]","[62.49, 114.67]",0.12051925857457757,"[0.06420931602179397, -0.9979364527543891]",0.005274292445831011,"[-0.9979364527543891, -0.06420931602179397]"
RZ_5037271_6386,3,"[62.56882352941179, 114.4429411764706]","[62.48, 114.6]","[62.59, 114.83]",0.046721563638878694,"[0.03480160757919652, 0.999394240582716]",0.006770201067003244,"[0.999394240582716, -0.03480160757919652]"
RZ_5037271_6387,3,"[62.500600000000006, 114.81859999999999]","[62.59, 114.85]","[62.59, 114.72]",0.03254983976201082,"[-0.18465326050869404, 0.9828037308555091]",0.003855956156356536,"[-0.9828037308555091, -0.18465326050869404]"
RZ_5037271_6388,3,"[62.46346938775513, 114.77551020408161]","[62.48, 114.67]","[62.51, 114.95]",0.020675888239022517,"[-0.09066375129413237, 0.9958815613321075]",0.004884996114718773,"[0.9958815613321075, 0.09066375129413237]"
RZ_5037271_6389,3,"[62.49099999999998, 114.89760000000003]","[62.5, 114.97]","[62.49, 114.8]",0.059439803480951375,"[-0.02163720114750494, -0.9997658883591212]",0.005457380192517854,"[0.9997658883591212, -0.02163720114750494]"
RZ_5037271_6390,3,"[62.55700000000001, 115.05820000000001]","[62.52, 114.75]","[62.5, 115.3]",0.06363214907953631,"[0.047876372751986154, 0.9988532689700288]",0.008098218267402367,"[0.9988532689700288, -0.047876372751986154]"
RZ_5037271_6391,3,"[62.59019607843136, 115.43294117647055]","[62.5, 115.28]","[62.5, 115.72]",0.05738854667385759,"[0.03869013946299064, -0.9992512562455622]",0.007038590581044134,"[0.9992512562455622, 0.03869013946299064]"
RZ_5037271_6392,3,"[62.65739999999998, 115.98600000000002]","[62.46, 115.83]","[62.74, 115.78]",0.049141370978587604,"[-0.052004258000442415, -0.9986468630851563]",0.00592315963365732,"[-0.9986468630851563, 0.052004258000442415]"
RZ_5037271_6393,3,"[61.99, 136.16500000000002]","[62.74, 115.8]","[57.84, 232.43]",1282.5955758611822,"[-0.03719117441892108, 0.9993081689575751]",0.15369454698044538,"[0.9993081689575751, 0.03719117441892108]"
RZ_5037271_6394,3,"[33.178999999999995, 258.72299999999996]","[57.5, 239.0]","[21.27, 270.43]",369.7480546342973,"[0.8070791148546138, -0.5904433100353438]",5.219734254591635,"[-0.5904433100353438, -0.8070791148546138]"
RZ_5037271_6395,3,"[39.10807692307692, 255.59769230769234]","[14.81, 287.52]","[59.89, 217.1]",803.1042429329225,"[0.6074960016572429, -0.7943227353981901]",19.5796316824618,"[0.7943227353981901, 0.6074960016572429]"
RZ_5037271_6396,3,"[60.81367346938774, 164.5114285714286]","[60.08, 213.95]","[61.66, 138.6]",529.0189552054957,"[-0.02562901618477278, 0.9996715228160702]",0.1647185189940898,"[-0.9996715228160702, -0.02562901618477278]"
RZ_5037271_6397,3,"[61.85720000000001, 140.42099999999996]","[61.75, 138.45]","[61.84, 140.95]",0.8036362745158206,"[-0.06982277421887463, -0.9975594118649678]",0.009417970382140345,"[-0.9975594118649678, 0.06982277421887463]"
RZ_5037271_6398,3,"[61.546862745098025, 141.11843137254903]","[61.88, 140.9]","[61.27, 140.82]",0.06710645448051192,"[0.11920182628664172, 0.9928700441698949]",0.03691699649988162,"[0.9928700441698949, -0.11920182628664172]"
RZ_5037271_6399,3,"[61.20920000000001, 140.79379999999998]","[61.24, 140.85]","[61.0, 140.68]",0.06908188090531897,"[-0.1300372743532317, -0.9915091059989227]",0.01593742521712949,"[0.9915091059989227, -0.1300372743532317]"
RZ_5037271_6400,3,"[61.1676, 140.57179999999997]","[60.98, 140.68]","[61.3, 140.62]",0.05184738949527103,"[-0.21060210946709695, -0.977571865127065]",0.016516896219014005,"[-0.977571865127065, 0.21060210946709695]"
RZ_5037271_6401,3,"[61.30500000000001, 140.5454]","[61.33, 140.68]","[61.38, 140.25]",0.06116539666495392,"[-0.07623380807734159, 0.9970899691131321]",0.0019507666003522244,"[-0.9970899691131321, -0.07623380807734159]"
RZ_5037271_6402,3,"[61.65816326530613, 140.48693877551023]","[61.44, 140.15]","[61.89, 140.6]",0.048029761787039306,"[-0.5656790804533044, -0.8246254773759443]",0.006323894675545359,"[-0.8246254773759443, 0.5656790804533044]"
RZ_5037271_6406,1,"[62.285800000000016, 141.55679999999995]","[62.34, 141.45]","[62.21, 141.97]",0.053984743189596764,"[-0.05200617018495079, 0.9986467635068438]",0.007470481300199738,"[-0.9986467635068438, -0.05200617018495079]"
RZ_5037271_6407,1,"[62.257, 141.866]","[62.2, 142.1]","[62.33, 142.18]",0.05232644524023999,"[0.06149855644737134, 0.9981071723792437]",0.0037847792495556538,"[0.9981071723792437, -0.06149855644737134]"
RZ_5037271_6408,1,"[62.30440000000001, 141.98780000000002]","[62.38, 141.9]","[62.35, 141.4]",0.1175943733102912,"[0.22997145110377007, -0.9731973754985296]",0.011142157301952515,"[-0.9731973754985296, -0.22997145110377007]"
RZ_5037271_6409,1,"[62.317000000000014, 142.2078]","[62.34, 141.55]","[62.46, 142.35]",0.14449230496309498,"[-0.009884208551438357, -0.9999511500174955]",0.005591531771597639,"[0.9999511500174955, -0.009884208551438357]"
RZ_5037271_6410,1,"[62.38551020408164, 142.27102040816328]","[62.49, 142.3]","[62.39, 142.55]",0.037301473687014614,"[0.011503856887413502, -0.9999338284490201]",0.0023914684898563893,"[0.9999338284490201, 0.011503856887413502]"
RZ_5037271_6411,1,"[62.49819999999999, 142.28240000000005]","[62.45, 142.55]","[62.56, 141.93]",0.07993660728173867,"[-0.05425730832390549, 0.9985269873636088]",0.002419515167240922,"[-0.9985269873636088, -0.05425730832390549]"
RZ_5037271_6412,1,"[62.63019607843139, 142.23470588235293]","[62.61, 142.0]","[62.64, 142.38]",0.044797724506170436,"[-0.10413883713952066, 0.9945627695621977]",0.004565648042848952,"[0.9945627695621977, 0.10413883713952066]"
RZ_5037271_6413,1,"[62.65579999999999, 142.31480000000002]","[62.61, 142.38]","[62.56, 142.43]",0.04504152598182374,"[-0.07361614510149439, 0.9972866504573277]",0.007433290344707717,"[-0.9972866504573277, -0.07361614510149439]"
RZ_5037271_6414,1,"[62.59265306122449, 142.48857142857145]","[62.54, 142.45]","[62.4, 142.75]",0.025462473369631703,"[-0.36085848762529177, 0.9326205830394199]",0.0038324245895515583,"[0.9326205830394199, 0.36085848762529177]"
RZ_5037271_6415,1,"[62.41921568627451, 142.43862745098042]","[62.39, 142.75]","[62.45, 142.47]",0.026065214708625727,"[-0.13474813580824874, 0.9908798816689143]",0.0022102362717667744,"[-0.9908798816689143, -0.13474813580824874]"
RZ_5037271_6416,1,"[62.39380000000002, 142.11320000000006]","[62.42, 142.28]","[62.21, 142.1]",0.04850686152253671,"[0.26095651491953115, -0.9653505567000275]",0.006865913987666886,"[-0.9653505567000275, -0.26095651491953115]"
RZ_5037271_6417,1,"[65.3026, 144.83800000000002]","[62.27, 142.12]","[70.28, 151.75]",22.882738488261722,"[0.691300935177974, 0.7225669636940638]",0.5471423688811464,"[0.7225669636940638, -0.691300935177974]"
RZ_5037271_6418,1,"[70.11882352941174, 152.67784313725488]","[70.41, 151.72]","[69.9, 152.68]",0.06811681800494745,"[0.5364858648386528, -0.8439093060443894]",0.01829502513230769,"[-0.8439093060443894, -0.5364858648386528]"
RZ_5037271_6419,1,"[69.77199999999996, 152.41500000000002]","[69.9, 152.62]","[69.7, 151.93]",0.1141798696390709,"[-0.14435420225522277, -0.9895260806523788]",0.00119666097317422,"[0.9895260806523788, -0.14435420225522277]"
RZ_5037271_6420,1,"[59.29979591836736, 147.04224489795916]","[69.7, 151.95]","[33.16, 133.15]",183.31928510951548,"[-0.9066499906571603, -0.421883626657128]",0.2715555367430462,"[0.421883626657128, -0.9066499906571603]"
RZ_5037271_6421,1,"[23.954901960784316, 121.31411764705886]","[32.04, 132.15]","[22.31, 117.55]",23.656357001251628,"[0.4936683916849333, 0.8696502279946872]",0.5216171948268136,"[0.8696502279946872, -0.4936683916849333]"
RZ_5037271_6422,1,"[22.4406, 118.4356]","[22.25, 117.67]","[22.52, 119.25]",0.34673811020318146,"[-0.12117505315824545, -0.9926311532951685]",0.004917277551921058,"[-0.9926311532951685, 0.12117505315824545]"
RZ_5037271_6423,1,"[22.73979166666666, 119.88416666666664]","[22.55, 119.35]","[22.89, 119.9]",0.1261245143357354,"[-0.2180649996067523, -0.9759342477577609]",0.0069789874373143,"[0.9759342477577609, -0.2180649996067523]"
RZ_5037271_6424,1,"[18.37823529411764, 116.2343137254902]","[22.93, 119.8]","[13.28, 106.58]",40.41500314304684,"[-0.75494824277887, -0.6557843782258743]",1.394104700090419,"[0.6557843782258743, -0.75494824277887]"
RZ_5037271_6425,1,"[13.0656, 104.05640000000001]","[13.53, 106.22]","[13.03, 104.35]",0.4824855737046612,"[0.3533462937780047, 0.9354925957341127]",0.03163246711166565,"[-0.9354925957341127, 0.3533462937780047]"
RZ_5037271_6426,1,"[13.1438, 104.8096]","[13.05, 104.22]","[13.31, 104.72]",0.19714170511099147,"[-0.09377816269436295, -0.9955931177954523]",0.004180131623702294,"[0.9955931177954523, -0.09377816269436295]"
RZ_5037271_6427,1,"[13.3776, 105.12279999999998]","[13.26, 104.72]","[13.5, 105.4]",0.056360022266349924,"[-0.5056123638694957, -0.8627607649298273]",0.008475079774466054,"[0.8627607649298273, -0.5056123638694957]"
RZ_5037271_6428,1,"[13.076800000000002, 99.82700000000004]","[13.57, 105.38]","[13.71, 89.6]",29.550560180104895,"[-0.052238544433382515, -0.9986346351271229]",0.1879895749971347,"[0.9986346351271229, -0.052238544433382515]"
RZ_5037271_6433,0,"[13.991800000000001, 88.90660000000001]","[13.93, 88.85]","[13.91, 89.35]",0.02535586062076549,"[0.09663344763033116, 0.9953200373744496]",0.013302506726173164,"[0.9953200373744496, -0.09663344763033116]"
RZ_5037271_6434,0,"[14.134199999999995, 89.53980000000001]","[13.84, 89.33]","[18.81, 91.6]",1.1759753070218444,"[0.8712857781549941, 0.4907760108082367]",0.06479440726386922,"[-0.4907760108082367, 0.8712857781549941]"
RZ_5037271_6435,0,"[54.23720000000001, 114.40479999999998]","[20.29, 92.1]","[76.46, 147.32]",540.2738961369979,"[-0.6974784615044508, -0.7166057463748003]",21.250851944634665,"[-0.7166057463748003, 0.6974784615044508]"
RZ_5037271_6436,0,"[77.10900000000001, 157.15079999999998]","[77.09, 149.03]","[75.71, 156.5]",4.089473391416865,"[0.02335337069538576, -0.9997272728485322]",0.9301637106239511,"[-0.9997272728485322, -0.02335337069538576]"
RZ_5037271_6437,0,"[75.40489795918367, 155.1744897959183]","[75.72, 156.45]","[75.1, 154.2]",0.5530125912846269,"[0.27173705160360145, 0.9623715367703792]",0.009504840688164875,"[0.9623715367703792, -0.27173705160360145]"
RZ_5037271_6438,0,"[75.0692, 153.51139999999998]","[75.12, 154.2]","[75.0, 153.18]",0.11562157106130955,"[0.19426808885442542, 0.9809484745147673]",0.004304347306037186,"[-0.9809484745147673, 0.19426808885442542]"
RZ_5037271_6439,0,"[74.9478431372549, 153.2192156862745]","[74.97, 153.28]","[74.89, 153.47]",0.03696520393083862,"[-0.1233753051360422, -0.9923600828744517]",0.01030342352014164,"[0.9923600828744517, -0.1233753051360422]"
RZ_5037271_6440,0,"[74.82679999999999, 153.0824]","[74.8, 153.35]","[74.85, 153.1]",0.023994126286908453,"[-0.00045206370675270036, 0.9999998978191974]",0.005214036978397595,"[-0.9999998978191974, -0.00045206370675270036]"
RZ_5037271_6441,0,"[74.81693877551022, 152.8695918367347]","[74.86, 153.0]","[74.96, 152.7]",0.03266473857544995,"[-0.019408659525263567, 0.999811634226884]",0.004148441696659238,"[0.999811634226884, 0.019408659525263567]"
RZ_5037271_6442,0,"[74.84529411764709, 152.75529411764703]","[75.01, 153.03]","[74.89, 152.68]",0.04233552342686091,"[0.28975706636373716, 0.9571002259388934]",0.005435300102549945,"[0.9571002259388934, -0.28975706636373716]"
RZ_5037271_6443,0,"[74.55795918367346, 147.62897959183672]","[74.84, 152.62]","[74.94, 135.55]",33.66316289627517,"[-0.028832442349479633, -0.9995842587136734]",0.07735470576563609,"[0.9995842587136734, -0.028832442349479633]"
RZ_5037271_6444,0,"[74.72439999999999, 132.46140000000003]","[74.94, 135.07]","[74.72, 132.53]",0.4418268963439528,"[0.14652511796195616, 0.9892069499383003]",0.004839103656046639,"[-0.9892069499383003, 0.14652511796195616]"
RZ_5037271_6445,0,"[74.69579999999999, 133.4898]","[74.75, 132.68]","[74.76, 134.0]",0.33614060261068157,"[-0.051040888502935304, -0.9986965643782054]",0.004057683103603502,"[0.9986965643782054, -0.051040888502935304]"
RZ_5037271_6446,0,"[74.75100000000002, 134.40859999999998]","[74.79, 134.1]","[74.76, 134.53]",0.07489393045622422,"[-0.0004142342608180579, 0.9999999142049851]",0.00444182464581545,"[-0.9999999142049851, -0.0004142342608180579]"
RZ_5037271_6447,0,"[74.81740000000002, 134.70879999999997]","[74.74, 134.65]","[74.83, 134.3]",0.05155876728226095,"[0.12883917187407062, -0.9916655019666679]",0.003055314350392034,"[-0.9916655019666679, -0.12883917187407062]"
RZ_5037271_6448,0,"[74.92673469387756, 134.1734693877551]","[74.85, 134.22]","[74.94, 133.65]",0.029912984000317958,"[0.0760958073357072, -0.9971005105333801]",0.0028825942309743356,"[-0.9971005105333801, -0.0760958073357072]"
RZ_5037271_6450,1,"[75.2796, 133.7148]","[75.21, 133.75]","[75.25, 132.5]",0.12362838937442434,"[0.007691444682317799, -0.999970420401873]",0.005274467768433571,"[-0.999970420401873, -0.007691444682317799]"
RZ_5037271_6451,1,"[76.80160000000001, 109.397]","[75.22, 131.88]","[78.55, 96.38]",145.8985697564159,"[-0.10768143501829908, 0.9941854497790641]",0.18413069256371237,"[0.9941854497790641, 0.10768143501829908]"
RZ_5037271_6452,1,"[78.6854, 97.04599999999996]","[78.5, 96.4]","[78.6, 98.47]",0.5755985074802268,"[-0.0444662499098313, 0.9990108871373506]",0.0066064312952840085,"[-0.9990108871373506, -0.0444662499098313]"
RZ_5037271_6453,1,"[78.6908, 98.41660000000002]","[78.61, 98.4]","[78.8, 98.58]",0.07806733824760174,"[-0.16693303220928957, -0.9859682361807665]",0.003530416854439041,"[-0.9859682361807665, 0.16693303220928957]"
RZ_5037271_6454,1,"[78.8694, 98.44919999999998]","[78.81, 98.5]","[78.99, 98.4]",0.03358751068918913,"[-0.07436350206614506, -0.9972312016581002]",0.00915636686183142,"[0.9972312016581002, -0.07436350206614506]"
RZ_5037271_6455,1,"[78.96163265306122, 98.56591836734695]","[79.03, 98.33]","[78.89, 97.88]",0.081491675860817,"[0.01681107722812617, -0.9998586838560888]",0.006538596248026229,"[-0.9998586838560888, -0.01681107722812617]"
RZ_5037271_6456,1,"[79.04019607843136, 98.1650980392157]","[78.88, 97.95]","[79.12, 98.0]",0.025266592441534477,"[-0.13632083511448798, -0.990664741430565]",0.006480858538857485,"[-0.990664741430565, 0.13632083511448798]"
RZ_5037271_6457,1,"[79.1814, 98.07139999999995]","[79.09, 98.0]","[79.31, 97.53]",0.05288579640327663,"[0.11223096515425308, -0.9936821476008032]",0.007191836249784471,"[-0.9936821476008032, -0.11223096515425308]"
RZ_5037271_6458,1,"[81.06326530612245, 97.49306122448981]","[79.26, 97.62]","[85.28, 95.2]",7.091982880036958,"[0.9220273477923663, -0.3871247472365657]",0.26454458594943464,"[0.3871247472365657, 0.9220273477923663]"
RZ_5037271_6459,1,"[85.34392156862745, 94.3933333333333]","[85.28, 95.08]","[85.26, 93.83]",0.19419227448106746,"[0.0877919096560748, -0.9961388360057745]",0.007150705911088982,"[-0.9961388360057745, -0.0877919096560748]"
RZ_5037271_6460,1,"[85.20199999999997, 93.8848]","[85.21, 93.78]","[85.15, 94.05]",0.021042141828284115,"[0.4487869059504414, -0.8936388045779065]",0.004240470416613859,"[0.8936388045779065, 0.4487869059504414]"
RZ_5037271_6461,1,"[85.14380000000001, 93.455]","[85.15, 94.12]","[85.2, 93.53]",0.07102094390092703,"[-0.07222411406142336, 0.9973884285212268]",0.0069510560990731045,"[-0.9973884285212268, -0.07222411406142336]"
RZ_5037271_6462,1,"[85.18632653061226, 93.14244897959185]","[85.19, 93.53]","[85.31, 92.65]",0.1306327980740207,"[0.16716346953373298, -0.985929193427928]",0.0030931373001289106,"[0.985929193427928, 0.16716346953373298]"
RZ_5037271_6466,0,"[106.0384, 71.60220000000001]","[106.28, 71.12]","[105.79, 72.22]",0.1970375621475528,"[0.21151917127885997, -0.9773738487301081]",0.007744682750406843,"[0.9773738487301081, 0.21151917127885997]"
RZ_5037271_6467,0,"[105.77428571428571, 72.35204081632654]","[105.81, 71.95]","[105.62, 72.92]",0.16236135535632873,"[0.24679925440821088, -0.9690666272365132]",0.0037427262763238003,"[0.9690666272365132, 0.24679925440821088]"
RZ_5037271_6468,0,"[105.53431372549021, 72.91823529411765]","[105.61, 73.0]","[105.55, 72.95]",0.046254676247792795,"[-0.08875429731687819, 0.9960535501205682]",0.008697166889462354,"[0.9960535501205682, 0.08875429731687819]"
RZ_5037271_6469,0,"[100.57620000000001, 77.138]","[105.56, 72.92]","[85.56, 93.0]",92.85629307019477,"[-0.738364020777498, 0.6744023819807329]",0.40861260327456267,"[0.6744023819807329, 0.738364020777498]"
RZ_5037271_6470,0,"[83.23897959183674, 95.64285714285712]","[85.34, 93.5]","[83.5, 95.47]",0.8715778521335055,"[0.5763441938201841, -0.8172070546989679]",0.057810668274658035,"[0.8172070546989679, 0.5763441938201841]"
RZ_5037271_6471,0,"[83.63137254901959, 94.7537254901961]","[83.53, 95.5]","[83.7, 94.53]",0.20618422933915925,"[-0.18252084237944474, 0.9832019843842352]",0.006015692229468292,"[0.9832019843842352, 0.18252084237944474]"
RZ_5037271_6472,0,"[83.81940000000003, 94.0526]","[83.69, 94.53]","[83.85, 93.7]",0.06990798672488825,"[0.2911583453565211, -0.9566748757698474]",0.002566380622050452,"[0.9566748757698474, 0.2911583453565211]"
RZ_5037271_6473,0,"[83.89820000000003, 93.5342]","[83.85, 93.67]","[83.78, 93.47]",0.10271297998893672,"[-0.0810098699870044, -0.9967132992815381]",0.010918775113104065,"[0.9967132992815381, -0.0810098699870044]"
RZ_5037271_6474,0,"[83.88140000000001, 92.9104]","[83.84, 93.53]","[83.92, 92.65]",0.05080354316698082,"[0.08793035444587752, 0.9961266248660469]",0.0028126609146517123,"[-0.9961266248660469, 0.08793035444587752]"
RZ_5037271_6475,0,"[83.9798, 92.65039999999998]","[83.97, 92.58]","[83.99, 92.58]",0.0274815277388508,"[-0.22125301404823453, 0.975216439450531]",0.0034672477713533992,"[-0.975216439450531, -0.22125301404823453]"
RZ_5037271_6476,0,"[77.02499999999998, 108.3822]","[83.9, 92.65]","[68.36, 137.03]",326.38496587038344,"[-0.33908006310139077, 0.9407575196654856]",2.3473751092082553,"[-0.9407575196654856, -0.33908006310139077]"
RZ_5037271_6477,0,"[68.70380000000002, 137.54220000000004]","[68.3, 137.25]","[69.09, 136.32]",0.24889210905454429,"[0.23506522345196054, -0.9719795989234958]",0.048541278700559756,"[-0.9719795989234958, -0.23506522345196054]"
RZ_5037271_6478,0,"[69.245, 136.1722]","[69.1, 136.35]","[69.53, 135.75]",0.07207126589615288,"[-0.3518832153499563, 0.9360439106980912]",0.005808489205888054,"[-0.9360439106980912, -0.3518832153499563]"
RZ_5037271_6479,0,"[69.63897959183672, 135.88918367346938]","[69.53, 135.78]","[69.7, 135.78]",0.03847558623892127,"[0.43674163780090064, -0.899586984015991]",0.006095587230467052,"[0.899586984015991, 0.43674163780090064]"
RZ_5037271_6480,0,"[69.80921568627451, 135.90235294117647]","[69.72, 135.75]","[69.74, 135.95]",0.01612310790462845,"[0.12075361001632703, -0.9926825100040924]",0.001806617585567799,"[-0.9926825100040924, -0.12075361001632703]"
RZ_5037271_6481,0,"[69.85560000000002, 136.0182]","[69.76, 135.88]","[69.81, 136.4]",0.020981215395469113,"[-0.5665301663842027, 0.8240410005434726]",0.010887560114735217,"[-0.8240410005434726, -0.5665301663842027]"
RZ_5037271_6482,0,"[74.14119999999998, 128.14600000000002]","[69.8, 136.3]","[76.06, 120.58]",45.42459600764895,"[-0.3300405447463255, 0.9439667572661383]",0.5136474209224965,"[-0.9439667572661383, -0.3300405447463255]"
RZ_5037271_6483,0,"[75.94387755102036, 120.2712244897959]","[76.08, 120.5]","[75.74, 121.03]",0.19644732942402854,"[0.18067577849082814, -0.9835427103419214]",0.006425374657604114,"[-0.9835427103419214, -0.18067577849082814]"
RZ_5037271_6484,0,"[75.77780000000001, 121.65339999999996]","[75.78, 121.05]","[75.71, 122.17]",0.10638008400497341,"[0.1423349443556958, -0.9898185508542772]",0.007758283341965221,"[-0.9898185508542772, -0.1423349443556958]"
RZ_5037271_6485,0,"[75.65699999999998, 122.1212]","[75.75, 122.15]","[75.7, 121.95]",0.03954873932045021,"[-0.29391434561954716, 0.9558317620999176]",0.005491628026488674,"[-0.9558317620999176, -0.29391434561954716]"
RZ_5037271_6486,0,"[75.54199999999997, 122.0074]","[75.66, 121.92]","[75.47, 122.17]",0.04863860032651072,"[-0.1828338909035331, 0.9831438187452917]",0.009487154775530577,"[0.9831438187452917, 0.1828338909035331]"
RZ_5037271_6487,0,"[75.47039999999998, 121.88019999999999]","[75.46, 122.08]","[75.4, 121.65]",0.04401620393178694,"[0.1982678289622425, 0.9801478806785223]",0.004614204231478011,"[0.9801478806785223, -0.1982678289622425]"
RZ_5037271_6488,0,"[75.37725490196081, 121.81784313725487]","[75.41, 121.78]","[75.16, 121.8]",0.04321052682739459,"[-0.11085253199330253, 0.9938368659647687]",0.00697504180005627,"[-0.9938368659647687, -0.11085253199330253]"
RZ_5037271_6489,0,"[75.32500000000002, 121.083]","[75.15, 121.78]","[75.34, 121.12]",0.08711062645761221,"[-0.14437706052727686, 0.9895227457686373]",0.0031363123178982785,"[-0.9895227457686373, -0.14437706052727686]"
RZ_5037271_6490,0,"[72.2914, 107.86120000000001]","[75.25, 120.95]","[70.22, 89.9]",132.53696110132353,"[-0.16901224638899245, -0.9856139510835602]",0.5079231843907035,"[-0.9856139510835602, 0.16901224638899245]"
RZ_5037271_6491,0,"[69.85860000000002, 87.27920000000003]","[70.14, 89.62]","[69.8, 87.22]",0.7428619865027389,"[-0.023152496216879592, 0.9997319450327309]",0.009235360436037418,"[0.9997319450327309, 0.023152496216879592]"
RZ_5037271_6492,0,"[69.84320000000002, 88.0626]","[69.79, 87.5]","[70.03, 88.28]",0.19015502122473368,"[-0.07891251472243811, -0.9968815451297015]",0.008482733877307228,"[-0.9968815451297015, 0.07891251472243811]"
RZ_5037271_6493,0,"[70.0406, 88.54539999999999]","[70.03, 88.28]","[69.9, 88.9]",0.03306037918411005,"[0.16136166879778963, -0.9868953398627397]",0.0022441922444613647,"[0.9868953398627397, 0.16136166879778963]"
RZ_5037271_6495,2,"[69.83352941176469, 89.03019607843136]","[69.9, 89.0]","[69.84, 89.25]",0.06646849939426948,"[-0.23571354013526677, 0.9718225799995078]",0.004292755507691579,"[-0.9718225799995078, -0.23571354013526677]"
RZ_5037271_6496,2,"[69.67199999999998, 89.34660000000002]","[69.86, 89.17]","[69.58, 89.55]",0.046066296266168705,"[0.34255336289742144, -0.9394983733714857]",0.00503415271342305,"[0.9394983733714857, 0.34255336289742144]"
RZ_5037271_6497,2,"[69.5718, 89.60539999999997]","[69.59, 89.47]","[69.67, 89.62]",0.06929463395034262,"[0.08113029932767508, -0.9967035038219753]",0.0035784272741473683,"[-0.9967035038219753, -0.08113029932767508]"
RZ_5037271_6498,2,"[69.59080000000003, 89.69500000000002]","[69.65, 89.75]","[69.47, 89.78]",0.03448173537396143,"[-0.0973726053056392, 0.995247997102226]",0.00186148911583447,"[-0.995247997102226, -0.0973726053056392]"
